Region,League,Year,Dataset,Team,Player,Pos,GP,WAR,WAR_per_game,CPS,repl_CPS,z_DMG_GOLD_ratio,z_CSPM,z_DPM_adj,z_neg_DTH,z_EGPM_adj,z_GD10_adj,z_XPD10_adj,z_KP_residual,z_KS_pct,z_CTR_adj_GD10,z_TLDPS,z_neg_DTH_adj,z_D_P15_adj,z_WCPM_type3,z_JSAD,z_CSD10_adj,z_CWPM_type3,z_WPM_type3
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Team BDS,Adam,Top,63,-23.0975,-0.367,-0.9564,-0.452,,,,,,,-1.693,-0.483,,-0.7653,-0.5382,-0.9842,-1.1289,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,G2 Esports,Yike,Jungle,76,49.3583,0.649,0.6836,-0.3943,,,,,2.0089,1.5181,,-0.422,,,,0.7894,,-1.3032,1.568,0.2718,-1.2357,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Fnatic,Razork,Jungle,66,48.3547,0.733,0.6617,-0.3943,,,,,0.8625,0.9153,,0.6327,,,,-0.569,,0.3252,0.9074,1.0859,-0.1087,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Excel Esports,Peach,Jungle,34,35.5963,1.047,0.3831,-0.3943,,,,,0.2522,-0.2627,,0.8385,,,,-0.378,,0.3974,-0.1431,1.311,0.0124,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Team Heretics,Jankos,Jungle,44,27.7412,0.63,0.2115,-0.3943,,,,,0.6151,0.1727,,0.069,,,,0.0358,,0.9556,-0.1953,-0.0079,-0.5646,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Team Vitality,Bo,Jungle,42,23.8297,0.567,0.1261,-0.3943,,,,,0.4793,0.9916,,-0.9665,,,,-2.2939,,0.9891,0.715,-0.0333,1.0383,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,MAD Lions,Elyoya,Jungle,84,19.1973,0.229,0.025,-0.3943,,,,,0.2543,-0.5116,,-0.3916,,,,1.1766,,1.2055,-1.1258,0.0353,1.1667,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Team BDS,Sheo,Jungle,64,5.3293,0.083,-0.2779,-0.3943,,,,,-0.5323,-0.778,,-0.1806,,,,0.9436,,-0.0679,-0.0213,-0.2724,-1.5171,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,SK Gaming,Markoon,Jungle,52,1.407,0.027,-0.3635,-0.3943,,,,,-0.3955,-0.5839,,0.1946,,,,-0.2703,,-0.2104,-0.4496,-0.8889,-0.3072,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Astralis,113,Jungle,42,-1.407,-0.034,-0.425,-0.3943,,,,,-0.5046,-1.1546,,0.4175,,,,-0.3875,,-0.4289,-0.4319,-1.2451,0.3513,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,KOI,Malrang,Jungle,51,-27.3803,-0.537,-0.9922,-0.3943,,,,,-1.0762,-1.3115,,-1.1999,,,,-0.7517,,-0.1656,-0.3855,-1.8603,1.8101,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Fnatic,Humanoid,Middle,66,41.3558,0.627,0.7135,-0.1896,1.254,,1.6738,-0.3513,1.1165,0.3634,0.3421,1.1644,-0.4453,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,KOI,Larssen,Middle,51,33.2415,0.652,0.5363,-0.1896,-0.5479,,-0.3636,0.9766,-0.3831,1.9128,2.1456,-0.4194,1.8435,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Excel Esports,Abbedagge,Middle,37,23.177,0.626,0.3165,-0.1896,0.4275,,0.7785,0.3587,0.6532,-0.8063,-0.1123,0.9836,0.3664,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Team Heretics,Ruby,Middle,24,17.1506,0.715,0.1849,-0.1896,1.7892,,1.4619,-0.104,-0.4873,-0.6177,-0.7252,0.3809,-1.5191,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Team BDS,nuc,Middle,64,16.8173,0.263,0.1777,-0.1896,0.9524,,-0.5135,1.0821,-0.5421,-0.1645,-0.9597,0.2104,0.7362,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Team Vitality,Perkz,Middle,45,13.0441,0.29,0.0953,-0.1896,0.5349,,0.6593,-0.139,-0.2413,0.3104,-0.204,0.0005,-0.6586,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Excel Esports,Vetheo,Middle,35,12.3075,0.352,0.0792,-0.1896,-1.2255,,0.1548,1.1595,1.7296,-0.8708,-1.1692,1.1066,1.0145,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,MAD Lions,Nisqy,Middle,84,7.9772,0.095,-0.0154,-0.1896,-0.0198,,0.1679,0.0182,-0.266,-0.0509,-0.5354,0.4127,-0.0416,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Astralis,LIDER,Middle,25,1.3666,0.055,-0.1597,-0.1896,-1.1776,,-0.9879,-1.7984,0.3924,1.4414,0.9689,-0.1702,0.2762,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,G2 Esports,Caps,Middle,76,-4.0999,-0.054,-0.2791,-0.1896,-1.0096,,-0.4135,-1.8959,0.9636,0.6436,1.2311,-0.4757,-0.9091,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,SK Gaming,Sertuss,Middle,52,-11.5343,-0.222,-0.4415,-0.1896,-0.2025,,-1.3106,0.6459,-1.2054,-0.5983,-0.7977,-0.7132,0.6255,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,MAD Lions,Carzzy,ADC,84,48.3066,0.575,0.6875,-0.3674,2.0439,-0.3764,2.4226,-1.3856,0.3517,-0.1908,,,,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,G2 Esports,Hans Sama,ADC,76,43.2877,0.57,0.5779,-0.3674,0.4361,-0.4087,0.7692,0.0816,1.6619,1.8547,,,,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Team Vitality,Upset,ADC,29,31.6777,1.092,0.3243,-0.3674,-0.4569,0.7358,-0.8662,2.5185,-0.2383,0.3177,,,,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Team BDS,Crownie,ADC,64,30.9852,0.484,0.3092,-0.3674,0.304,1.2871,-0.3251,-0.3865,1.2283,0.7536,,,,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Fnatic,Noah,ADC,42,27.497,0.655,0.233,-0.3674,0.3337,-0.4534,0.3685,0.4526,0.376,0.1493,,,,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,SK Gaming,3XA,ADC,52,21.813,0.419,0.1089,-0.3674,-0.0946,1.4991,-0.3097,-0.6088,0.6765,0.2912,,,,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Team Heretics,Flakked,ADC,20,21.6213,1.081,0.1047,-0.3674,0.8615,0.0179,-0.2314,-0.6005,0.2364,0.5672,,,,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Excel Esports,Patrik,ADC,52,17.9086,0.344,0.0236,-0.3674,1.0522,-1.2652,1.2788,-0.9953,-0.3949,-0.725,,,,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,KOI,Comp,ADC,51,12.4503,0.244,-0.0955,-0.3674,-0.228,0.9845,-0.2385,-0.1888,-0.4699,-0.5351,,,,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Fnatic,Rekkles,ADC,24,0.0,0.0,-0.3674,-0.3674,-1.686,0.773,-0.7932,1.1851,-0.5092,-1.1166,,,,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Team Heretics,Jackspektra,ADC,24,-2.5233,-0.105,-0.4225,-0.3674,-1.2465,-0.0585,-0.0874,-0.3963,0.408,-0.7517,,,,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Astralis,Kobbe,ADC,42,-6.3094,-0.15,-0.5052,-0.3674,-0.5129,-1.1148,-1.2108,0.2108,-1.1347,1.2116,,,,,,,,,,,,
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Astralis,Execute,Support,42,43.9908,1.047,0.6652,-0.2954,,,,-0.6176,,1.152,,0.8496,,,,,,0.7041,,,0.679,1.4151
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,G2 Esports,Mikyx,Support,76,37.318,0.491,0.5195,-0.2954,,,,-1.2128,,1.0515,,-0.0381,,,,,,1.5179,,,0.9017,0.76
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Team Heretics,Mersa,Support,44,26.5098,0.602,0.2835,-0.2954,,,,0.5623,,0.7422,,0.4653,,,,,,-1.0245,,,0.5871,0.4918
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Excel Esports,LIMIT,Support,43,23.0622,0.536,0.2082,-0.2954,,,,-0.8958,,-0.7844,,0.484,,,,,,-0.0187,,,0.6966,1.3294
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,KOI,Advienne,Support,28,16.662,0.595,0.0684,-0.2954,,,,0.9853,,-0.1013,,-1.119,,,,,,-0.5579,,,1.5537,0.6581
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,SK Gaming,Doss,Support,52,15.9345,0.306,0.0525,-0.2954,,,,0.9274,,0.2181,,0.3017,,,,,,-0.766,,,-0.6441,-0.1546
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Team BDS,Labrov,Support,64,1.4655,0.023,-0.2634,-0.2954,,,,-0.5341,,0.2871,,-0.7301,,,,,,-0.4566,,,0.5672,-0.3308
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Team Vitality,Kaiser,Support,45,-0.4885,-0.011,-0.3061,-0.2954,,,,0.6041,,-0.446,,-0.9696,,,,,,-0.5279,,,-0.2194,-0.1241
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,Fnatic,Trymbi,Support,80,-0.6581,-0.008,-0.3098,-0.2954,,,,-0.8385,,0.426,,1.0338,,,,,,0.2651,,,-1.3652,-1.7771
Europe,LEC,2023,Winter + Winter Groups + Winter PO + Spring + Spring Groups + Spring PO + Summer + Summer Groups + Summer PO + Season Finals,MAD Lions,Hylissang,Support,84,-23.5353,-0.28,-0.8094,-0.2954,,,,-1.3885,,0.039,,-1.7007,,,,,,-0.0169,,,-0.528,-0.8747
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Team Vitality,Photon,Top,46,58.672,1.275,0.8787,-0.2636,,,,,,,0.7823,0.3282,,1.3262,0.6067,2.4049,0.4283,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,SK Gaming,Irrelevant,Top,52,47.9612,0.922,0.6702,-0.2636,,,,,,,1.3923,-0.2296,,0.4988,0.714,0.4048,0.6277,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Karmine Corp,Canna,Top,21,32.1166,1.529,0.3617,-0.2636,,,,,,,0.7652,1.1329,,1.1708,-0.2907,-0.592,-0.4327,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,MAD Lions KOI,Myrwn,Top,75,23.8051,0.317,0.1999,-0.2636,,,,,,,-0.3685,-0.6777,,0.376,0.9112,-0.5717,1.6667,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,GiantX,Odoamne,Top,27,19.1319,0.709,0.1089,-0.2636,,,,,,,0.2037,-0.8388,,0.2346,-0.0276,0.6047,0.9506,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,G2 Esports,BrokenBlade,Top,88,15.6646,0.178,0.0414,-0.2636,,,,,,,-0.5923,-0.3932,,-0.2086,0.7886,1.2726,-0.4465,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Fnatic,Oscarinin,Top,85,8.4663,0.1,-0.0987,-0.2636,,,,,,,0.4538,-0.3536,,0.4296,-0.4575,0.2389,-1.331,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Team BDS,Adam,Top,76,4.1267,0.054,-0.1832,-0.2636,,,,,,,-0.8149,0.537,,-0.0265,0.1834,-0.2319,-0.7872,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Rogue,Finn,Top,20,2.791,0.14,-0.2092,-0.2636,,,,,,,0.0465,-0.2852,,-0.4646,-0.1424,-0.5603,-0.1675,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Team Heretics,Wunder,Top,45,-8.3731,-0.186,-0.4266,-0.2636,,,,,,,-0.8064,-0.1394,,-0.8353,-0.0068,-0.6351,-0.1357,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,GiantX,Th3Antonio,Top,21,-46.9694,-2.237,-1.1781,-0.2636,,,,,,,-2.1891,1.7579,,-2.4638,-1.2544,-0.9401,-1.1728,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,G2 Esports,Yike,Jungle,88,45.201,0.514,0.7222,-0.1578,,,,,2.0686,0.0798,,-0.3951,,,,0.6841,,-0.6315,1.726,0.7841,-0.3977,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Fnatic,Razork,Jungle,85,32.3231,0.38,0.4715,-0.1578,,,,,0.7345,1.2226,,-0.9371,,,,0.3839,,0.4462,0.8979,1.6958,-0.4424,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,GiantX,Peach,Jungle,27,18.8122,0.697,0.2085,-0.1578,,,,,-0.5693,0.7486,,2.0611,,,,-0.3689,,1.0116,-1.0843,-0.4547,-0.4061,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Team BDS,Sheo,Jungle,81,17.6958,0.218,0.1867,-0.1578,,,,,1.1832,0.4289,,-1.0663,,,,0.7844,,-0.5978,1.0652,0.2019,-2.0072,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,MAD Lions KOI,Elyoya,Jungle,75,15.2689,0.204,0.1395,-0.1578,,,,,0.2575,0.1161,,0.2731,,,,0.3108,,0.5356,-0.2091,-0.6463,1.4784,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Rogue,Markoon,Jungle,29,5.0906,0.176,-0.0587,-0.1578,,,,,-0.4005,-0.217,,0.2686,,,,0.0238,,0.8123,-0.588,0.1649,0.6773,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Team Vitality,Daglas,Jungle,36,4.3759,0.122,-0.0726,-0.1578,,,,,-0.0792,0.4781,,-0.0325,,,,0.4583,,-1.0162,-0.5461,-0.2075,1.0593,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,GiantX,Juhan,Jungle,21,0.0,0.0,-0.1578,-0.1578,,,,,-0.4471,-0.6675,,-1.1759,,,,-0.9023,,1.9442,-0.1818,0.1949,1.5719,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Team Heretics,Jankos,Jungle,45,-2.4333,-0.054,-0.2052,-0.1578,,,,,-0.2227,-1.921,,1.1254,,,,0.1523,,0.2824,-0.4978,-0.8584,0.0411,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,SK Gaming,ISMA,Jungle,52,-9.9877,-0.192,-0.3523,-0.1578,,,,,-0.7213,-0.4171,,0.0692,,,,0.2759,,-0.6999,-0.822,0.0147,-0.6328,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Karmine Corp,Closer,Jungle,21,-53.8807,-2.566,-1.2068,-0.1578,,,,,-2.0862,-1.3729,,-0.6891,,,,-0.9803,,0.163,-0.8916,-1.7561,-0.6745,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Rogue,Larssen,Middle,29,46.9821,1.62,0.6703,-0.2445,-0.3031,,-0.2023,1.3188,0.1146,1.7507,1.2163,0.6503,1.2602,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Fnatic,Humanoid,Middle,85,45.2369,0.532,0.6363,-0.2445,1.008,,2.3155,-0.973,1.466,0.0235,0.0696,1.0256,-0.1049,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,G2 Esports,Caps,Middle,88,42.9573,0.488,0.5919,-0.2445,-0.2247,,0.8015,0.2276,2.0807,0.9611,1.5482,0.2669,-0.1314,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,GiantX,Jackies,Middle,48,36.7508,0.766,0.4711,-0.2445,0.0374,,0.1549,-0.7752,0.1868,-0.0421,1.2082,1.1566,2.1896,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,SK Gaming,Nisqy,Middle,52,22.9672,0.442,0.2027,-0.2445,0.837,,0.7534,-1.5305,-0.3738,0.6993,-0.2254,0.6066,-0.2292,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Team BDS,nuc,Middle,81,9.8171,0.121,-0.0533,-0.2445,0.7412,,-0.0958,-0.4449,-0.1686,-0.0901,0.1299,-0.3703,-0.7456,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Karmine Corp,Vladi,Middle,21,6.2967,0.3,-0.1219,-0.2445,-0.6549,,-0.4743,0.6026,0.4845,-0.8679,-0.3267,0.5707,0.2511,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Team Vitality,Vetheo,Middle,46,2.8545,0.062,-0.1889,-0.2445,-1.7019,,-0.6626,0.4385,0.1706,1.2014,0.3296,-0.1919,-0.2753,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Team Heretics,Zwyroo,Middle,31,-25.0129,-0.807,-0.7314,-0.2445,-0.4834,,-1.4249,0.5015,-1.0274,-1.4667,-1.9196,0.1055,-0.4354,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,MAD Lions KOI,Fresskowy,Middle,75,-33.8494,-0.451,-0.9035,-0.2445,-1.4895,,-1.2856,1.0341,-0.9309,-0.5346,-0.6219,-1.4605,-1.2588,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Fnatic,Noah,ADC,85,45.3831,0.534,0.4887,-0.3949,-0.0322,0.3078,1.2696,0.0393,1.0214,0.5409,,,,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Team BDS,Ice,ADC,81,42.2616,0.522,0.4279,-0.3949,-0.1733,1.2498,-0.1316,0.7621,1.3142,0.2519,,,,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,G2 Esports,Hans Sama,ADC,88,42.0554,0.478,0.4239,-0.3949,-0.1297,0.0939,0.4936,0.6144,0.9767,1.0737,,,,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,MAD Lions KOI,Supa,ADC,75,37.4302,0.499,0.3338,-0.3949,1.2951,-0.5692,1.1223,-0.8196,-0.3458,0.7379,,,,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Karmine Corp,Upset,ADC,39,34.9787,0.897,0.2861,-0.3949,-0.1534,0.5763,-0.3535,2.0599,-0.1127,-0.8699,,,,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Team Vitality,Carzzy,ADC,46,28.1644,0.612,0.1534,-0.3949,2.2709,-1.8336,1.4713,-1.1893,-1.0055,-0.7512,,,,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Team Heretics,Flakked,ADC,45,1.3961,0.031,-0.3677,-0.3949,-0.6893,0.1532,-1.3655,0.1186,-0.2131,0.692,,,,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,GiantX,Patrik,ADC,48,-1.3961,-0.029,-0.4221,-0.3949,0.3204,-0.687,-0.7343,-0.4253,-1.231,-0.1778,,,,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,SK Gaming,3XA,ADC,33,-3.8043,-0.115,-0.469,-0.3949,-0.702,-0.2022,-0.0497,-1.486,0.1479,0.1288,,,,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Rogue,Comp,ADC,29,-35.9198,-1.239,-1.0943,-0.3949,-0.9318,-0.8416,-1.4479,-0.1941,-1.5794,-2.3585,,,,,,,,,,,,
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,GiantX,Ignar,Support,48,44.2807,0.923,0.7059,-0.1563,,,,1.5697,,0.2993,,0.0557,,,,,,0.9809,,,1.1356,0.4704
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,MAD Lions KOI,Alvaro,Support,75,28.7332,0.383,0.4032,-0.1563,,,,-0.0968,,1.4792,,0.3072,,,,,,0.624,,,0.5153,-0.1588
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,SK Gaming,Doss,Support,33,23.7597,0.72,0.3063,-0.1563,,,,1.1555,,0.1292,,0.5653,,,,,,-0.8861,,,-0.6407,1.001
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Fnatic,Jun,Support,85,17.9287,0.211,0.1928,-0.1563,,,,0.3778,,-0.2821,,0.0874,,,,,,-0.2251,,,0.9635,0.6637
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,G2 Esports,Mikyx,Support,88,17.1836,0.195,0.1783,-0.1563,,,,-1.5348,,-0.4504,,-0.4335,,,,,,1.6082,,,0.846,0.8716
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Team BDS,Labrov,Support,81,15.1191,0.187,0.1381,-0.1563,,,,-0.7037,,-0.2696,,-0.3113,,,,,,0.5874,,,0.3574,0.6745
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Karmine Corp,Targamas,Support,39,13.8727,0.356,0.1138,-0.1563,,,,-0.0902,,-1.3587,,-0.4436,,,,,,1.4019,,,0.0071,0.5003
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Team Heretics,Trymbi,Support,31,-26.4307,-0.853,-0.6708,-0.1563,,,,-0.2069,,-1.2146,,0.625,,,,,,-0.7854,,,-1.8398,-1.4841
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Team Vitality,Hylissang,Support,46,-41.3622,-0.899,-0.9616,-0.1563,,,,-1.1274,,1.2323,,-0.6528,,,,,,-1.4331,,,-1.432,-2.142
Europe,LEC,2024,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO + Season Finals,Rogue,Zoelys,Support,29,-57.3594,-1.978,-1.273,-0.1563,,,,-1.1196,,-1.1841,,-2.0527,,,,,,-0.4165,,,-1.0129,-0.8372
